Circuito,Ejecucion,Hellinger,Jensen-Shannon
su2random_3_mqt.py,2,0.03429814630688358,0.03429142501157861
qft_4_mqt.py,1,0.1376187937494328,0.13722138250802934
qft_4_mqt.py,2,0.16842353878712435,0.16767779036097114
grover_7_vq.py,1,0.1668294506897327,0.16399789065359907
grover_7_vq.py,2,0.1141248029590498,0.1134990944410972
dj_indep_4_mqt.py,1,0.09033882853867702,0.08991508099857841
dj_indep_4_mqt.py,2,0.10392887985131143,0.10298188581423438
qaoa_indep_3_mqt.py,1,0.13413863907138443,0.1335152239556578
qaoa_indep_3_mqt.py,2,0.1068670233362451,0.10662991355881919
adder_n4_vq.py,1,0.16356352761726176,0.1606354920427603
adder_n4_vq.py,2,0.06733559817050626,0.06674629998665702
qwalk-v-chain_5_mqt.py,1,0.07954566003685395,0.0794483967338466
qwalk-v-chain_5_mqt.py,2,0.09176557173991544,0.09158778553937519
grover-v-chain_3_mqt.py,1,0.13547252944524768,0.13351820518460092
grover-v-chain_3_mqt.py,2,0.0979403835591891,0.09699106557951788
shor_mod15_mqt.py,1,0.20115154190955575,0.1980438629609308
shor_mod15_mqt.py,2,0.09210944266628182,0.09113722323456956
vqe_indep_4_mqt.py,1,0.12299832317233605,0.12041529187099904
vqe_indep_4_mqt.py,2,0.11769281202260164,0.11543614944351517
grover-noancilla_3_mqt.py,1,0.11175680288630496,0.11071496526337614
grover-noancilla_3_mqt.py,2,0.1065522606905839,0.1053408881211312
grover-v-chain_4_mqt.py,1,0.22442660843692808,0.22274125681846033
grover-v-chain_4_mqt.py,2,0.25248765934103806,0.2503601842728131
pe_5_mqt.py,1,0.2981967642261496,0.28941032144880935
pe_5_mqt.py,2,0.22900786020022618,0.22410743429074348
bv_2_vq.py,1,0.05904893295622584,0.05806146415809946
bv_2_vq.py,2,0.05718445339831755,0.05634609525858894
qwalk-noancilla_3_mqt.py,1,0.2177341686821779,0.21655437978322836
qwalk-noancilla_3_mqt.py,2,0.18339325948147925,0.182553870239877
qaoa_indep_5_mqt.py,1,0.10062786171005579,0.10037800146126802
qaoa_indep_5_mqt.py,2,0.10102995150965484,0.1006789771927169
grover_9_vq.py,1,0.48082584568076714,0.4538790309401621
grover_9_vq.py,2,0.19110612029964516,0.1817562991805614
pe_6_mqt.py,1,0.17944635790546498,0.17705546332760597
pe_6_mqt.py,2,0.201831195382202,0.19911899434951277
qft_6_mqt.py,1,0.12817757617019856,0.12774236835388633
qft_6_mqt.py,2,0.14808609547203835,0.14751149280400472
kickback_7_vq.py,1,0.000771164315620383,0.0007711642773116973
kickback_7_vq.py,2,0.00821304523734357,0.008212999045053187
pe_3_mqt.py,1,0.1298501034154898,0.12781893993244847
pe_3_mqt.py,2,0.1574461926685722,0.15495615687121383
vqe_indep_3_mqt.py,1,0.08109313937090668,0.08072900331682566
vqe_indep_3_mqt.py,2,0.10154608878338676,0.10075594367222507
qaoa_indep_4_mqt.py,1,0.17351856188639586,0.17200145249219434
qaoa_indep_4_mqt.py,2,0.13741215295836925,0.13669579829579767
vqe_indep_5_mqt.py,1,0.1032772879129215,0.10167656931167336
vqe_indep_5_mqt.py,2,0.1342251847756311,0.13104533085001105
adder_n10_vq.py,1,0.25571134187225064,0.2378691498696984
adder_n10_vq.py,2,0.23663221285702432,0.21765163243253755
dj_indep_5_mqt.py,1,0.08748748925019391,0.08639872304870201
dj_indep_5_mqt.py,2,0.6194736108170061,0.5858361026442013
adder_n7_vq.py,1,0.15107202157220703,0.14455015079019076
adder_n7_vq.py,2,0.11515233775395366,0.1082355178589346
pe_7_mqt.py,1,0.17198276728383172,0.17064558445523775
pe_7_mqt.py,2,0.2738602659445966,0.2701661463134679
