Circuito,Ejecucion,Hellinger,Jensen-Shannon
pe_5_vq.py,2,0.08512559734734473,0.08471890653697649
grover_9_vq.py,1,0.3428441437491228,0.31014685501161154
grover_9_vq.py,2,0.8240583236410668,0.7122521381270384
bv_9_vq.py,1,0.6428360887537907,0.5768014980786473
bv_9_vq.py,2,0.3084972761891873,0.29319155139774594
dj_indep_4_mqt.py,1,0.11502380066787739,0.11429699573668689
dj_indep_4_mqt.py,2,0.09428150089581852,0.0936461362585736
bv_4_vq.py,1,0.17480368866581958,0.17100113385410162
bv_4_vq.py,2,0.11283894903539261,0.11176428258206551
bv_5_vq.py,1,0.16903257151117188,0.16154471480463536
bv_5_vq.py,2,0.15926313579530332,0.155894146548455
su2random_3_mqt.py,1,0.041751420606485685,0.041733369514783035
su2random_3_mqt.py,2,0.12261356031099008,0.12213578323329852
grover_3_vq.py,1,0.13316640518275794,0.13081932469453814
grover_3_vq.py,2,0.1684302585048066,0.16348732316000825
vqe_indep_4_mqt.py,1,0.28232441166258204,0.25331101583599364
vqe_indep_4_mqt.py,2,0.21705655070522326,0.19683743473740836
dj_indep_7_mqt.py,1,0.5650070912292554,0.5261203853261482
dj_indep_7_mqt.py,2,0.21704698755601798,0.21323139605198146
bv_3_vq.py,1,0.16452034003796612,0.1458877707771053
bv_3_vq.py,2,0.09144489558030744,0.09018419503615002
qwalk-v-chain_5_mqt.py,1,0.37525034850365985,0.32912226296177644
qwalk-v-chain_5_mqt.py,2,0.3032379584231791,0.27996547310244413
grover-v-chain_4_mqt.py,1,0.5082165003845673,0.44472235403107196
grover-v-chain_4_mqt.py,2,0.27714898895214535,0.27423998436708796
qft_6_mqt.py,1,0.5788781295724001,0.5027363068106976
qft_6_mqt.py,2,0.10889258261525168,0.10862489252821725
qft_2_mqt.py,1,0.15384352236540383,0.15343908882931506
qft_2_mqt.py,2,0.04749933421812428,0.04747591459886085
pe_3_mqt.py,1,0.3271504791862102,0.2755669543948077
pe_3_mqt.py,2,0.13034843445555996,0.1276617673691242
qft_3_vq.py,1,0.4018495316364599,0.3538352559416197
qft_3_vq.py,2,0.09217693504366889,0.09196744470073992
tsp_indep_4_mqt.py,1,0.4381043383933993,0.3999459763441549
tsp_indep_4_mqt.py,2,0.4513867037357099,0.39381859456498497
shor_mod15_mqt.py,1,0.24463608144335477,0.2203560483163018
shor_mod15_mqt.py,2,0.08924729144991604,0.08737661432632299
vqe_indep_3_mqt.py,1,0.43995783639551467,0.3847157940635007
vqe_indep_3_mqt.py,2,0.10822856389326536,0.10689646463539731
qft_7_vq.py,1,0.5841674181620299,0.5058546539064793
qft_7_vq.py,2,0.19454209455095806,0.19262346767051786
grover_7_vq.py,1,0.44266868724235464,0.39753128587422026
grover_7_vq.py,2,0.4738875729426237,0.4189369611131015
dj_indep_5_mqt.py,1,0.5673996932608399,0.5438282888829633
dj_indep_5_mqt.py,2,0.09430398636113096,0.09321203185943833
qaoa_indep_4_mqt.py,1,0.174600903180258,0.1726692306926277
qaoa_indep_4_mqt.py,2,0.15792983048333156,0.15660680308406352
vqe_indep_5_mqt.py,1,0.14244868132316799,0.13967444113414895
vqe_indep_5_mqt.py,2,0.10296658152617916,0.10200601528027173
adder_n10_vq.py,1,0.4191003159360946,0.3972761081317072
adder_n10_vq.py,2,0.18009259641122066,0.16478835125380498
adder_n7_vq.py,1,0.25484613942293066,0.24052320042484038
adder_n7_vq.py,2,0.11240924996968,0.10714639497436784
pe_7_mqt.py,1,0.42300821431978164,0.3690878846864268
pe_7_mqt.py,2,0.1312237592251837,0.13053032653194263
