Circuito,Ejecucion,Hellinger,Jensen-Shannon
bv_9_vq.py,1,0.6050873184309316,0.5650566520821779
bv_9_vq.py,2,0.6567276452315401,0.6005226838982575
shor_mod15_mqt.py,1,0.07062809653439074,0.069797493353947
shor_mod15_mqt.py,2,0.6052767329496211,0.5758393399719585
pe_6_vq.py,1,0.1917825396382051,0.1899669578399255
pe_6_vq.py,2,0.19553004454817363,0.19325962171503328
grover-noancilla_3_mqt.py,1,0.1740551249278729,0.16992429987217528
grover-noancilla_3_mqt.py,2,0.12169744921698565,0.12033271454814123
pe_3_mqt.py,1,0.09971517159820782,0.0989834355742798
pe_3_mqt.py,2,0.09073955472014725,0.09021426152055097
3_17tc_vq.py,1,0.10984876517239184,0.10915097904039003
3_17tc_vq.py,2,0.05123532100911569,0.05116644300021309
grover-v-chain_4_mqt.py,1,0.24847860768600025,0.2462719521640619
grover-v-chain_4_mqt.py,2,0.2968810633647734,0.29356531030660815
adder_n4_vq.py,1,0.10918223345848706,0.10697151508026596
adder_n4_vq.py,2,0.06552638237755845,0.063323180714378
bv_3_vq.py,1,0.058403468994495854,0.05708099398607877
bv_3_vq.py,2,0.04701431584642786,0.04658148809971917
qaoa_indep_5_mqt.py,1,0.18089046038235096,0.17892333998178633
qaoa_indep_5_mqt.py,2,0.1584345487217366,0.15730686053381945
grover-noancilla_4_mqt.py,1,0.14075944237579677,0.14018788969529483
grover-noancilla_4_mqt.py,2,0.24109472286809333,0.23956260902329396
qft_6_mqt.py,1,0.11637855670609322,0.11594435422318035
qft_6_mqt.py,2,0.09974431557413006,0.099549393958449
dj_indep_4_mqt.py,1,0.15202100319119355,0.1502244163005953
dj_indep_4_mqt.py,2,0.14286805723239807,0.13952071404675828
grover_9_vq.py,1,0.18156554973003824,0.17242198162696523
grover_9_vq.py,2,0.21386622583915063,0.20696839296729225
vqe_indep_5_mqt.py,1,0.14929983524824433,0.14650292564177708
vqe_indep_5_mqt.py,2,0.09779143136845392,0.09658442376218501
qaoa_indep_4_mqt.py,1,0.12325626642161165,0.12248671095008988
qaoa_indep_4_mqt.py,2,0.16469027794357446,0.16301402892494182
vqe_indep_3_mqt.py,1,0.08862562140956062,0.08802575245396743
vqe_indep_3_mqt.py,2,0.11022295960921016,0.10889772120394972
dj_indep_5_mqt.py,1,0.07791895573986948,0.07755386566803628
dj_indep_5_mqt.py,2,0.17109987362527734,0.16912070672808857
adder_n7_vq.py,1,0.16793523040754557,0.15950993777330974
adder_n7_vq.py,2,0.1760415617126165,0.1687723835370391
adder_n10_vq.py,1,0.2646484986180602,0.24124869607557362
adder_n10_vq.py,2,0.5353596126990237,0.4998012409723753
pe_7_mqt.py,1,0.2514482915443384,0.24939215474775409
pe_7_mqt.py,2,0.17886716989441187,0.1765725821063089
