Circuito,Ejecucion,Jensen-Shannon
qwalk-v-chain_5_mqt.py,1,0.13356195547848362
qwalk-v-chain_5_mqt.py,2,0.13804539800405258
3_17tc_vq.py,1,0.08630530449255559
3_17tc_vq.py,2,0.078338044658633
tsp_indep_4_mqt.py,1,0.12838770795081572
tsp_indep_4_mqt.py,2,0.08112112291688095
shor_mod21_mqt.py,1,0.08973960171406054
shor_mod21_mqt.py,2,0.03934198100566576
qwalk-noancilla_3_mqt.py,1,0.20005700713927024
qwalk-noancilla_3_mqt.py,2,0.13591527193122183
bv_3_vq.py,1,0.058695814763382294
bv_3_vq.py,2,0.038443310901940676
bv_5_vq.py,1,0.12170103357657823
bv_5_vq.py,2,0.1502685605409646
qwalk-v-chain_3_mqt.py,1,0.3294485296540339
qwalk-v-chain_3_mqt.py,2,0.27569594132637026
grover-noancilla_3_mqt.py,1,0.0893068328543578
grover-noancilla_3_mqt.py,2,0.0837128726870206
su2_5_vq.py,1,0.16364696538430965
su2_5_vq.py,2,0.10290579625225861
dj_indep_7_mqt.py,1,0.37908075228845267
dj_indep_7_mqt.py,2,0.16259519750667492
adder_n4_vq.py,1,0.08648101295849223
adder_n4_vq.py,2,0.09868135062772705
pe_3_mqt.py,1,0.0998671705614286
pe_3_mqt.py,2,0.08092097375300368
grover-v-chain_4_mqt.py,1,0.2186727783275788
grover-v-chain_4_mqt.py,2,0.22448530560819324
simon_vq.py,1,0.016322313099631097
simon_vq.py,2,0.03774661189219235
shor_mod15_mqt.py,1,0.5718853347815063
shor_mod15_mqt.py,2,0.15892968507870053
su2random_3_mqt.py,1,0.03086991115076743
su2random_3_mqt.py,2,0.026695246618047383
vqe_indep_4_mqt.py,1,0.15426106557007951
vqe_indep_4_mqt.py,2,0.13290279534917843
bv_9_vq.py,1,0.34398397776878403
bv_9_vq.py,2,0.5575270375358126
tsp_indep_5_mqt.py,1,0.0860622859931244
tsp_indep_5_mqt.py,2,0.09221627830806922
qaoa_indep_3_mqt.py,1,0.12315665607198359
qaoa_indep_3_mqt.py,2,0.24761601982642503
grover_9_vq.py,1,0.28342123423778276
grover_9_vq.py,2,0.23900576650589267
kickback_7_vq.py,1,0.0039278408604805715
kickback_7_vq.py,2,0.0018187755620191935
qft_7_vq.py,1,0.21152533639453266
qft_7_vq.py,2,0.22846625894639716
grover-noancilla_4_mqt.py,1,0.10521036094124929
grover-noancilla_4_mqt.py,2,0.11446687090917977
qft_3_mqt.py,1,0.10632726820888709
qft_3_mqt.py,2,0.09659443989883375
pe_2_vq.py,1,0.08605385365819589
pe_2_vq.py,2,0.08901684369090138
grover-v-chain_3_mqt.py,1,0.18972047213317306
grover-v-chain_3_mqt.py,2,0.13047565148553777
pe_6_vq.py,1,0.2279903154139538
pe_6_vq.py,2,0.21952103719439567
pe_5_mqt.py,1,0.38372914506244354
pe_5_mqt.py,2,0.13996657848514069
dj_indep_4_mqt.py,1,0.12541147948213435
dj_indep_4_mqt.py,2,0.08856694820385679
pe_6_mqt.py,1,0.1780389786696492
pe_6_mqt.py,2,0.4870583658092251
qft_3_vq.py,1,0.07935264378836089
qft_3_vq.py,2,0.12352205268894269
pe_4_mqt.py,1,0.21860404313246698
pe_4_mqt.py,2,0.22203877725418453
bv_2_vq.py,1,0.07747949451408778
bv_2_vq.py,2,0.05000238161547658
qaoa_indep_5_mqt.py,1,0.10330749135250238
qaoa_indep_5_mqt.py,2,0.10100986256907984
grover_3_vq.py,1,0.11052699728758376
grover_3_vq.py,2,0.10555038964945065
qft_2_mqt.py,1,0.10988643610312189
qft_2_mqt.py,2,0.09548059925347305
grover_7_vq.py,1,0.1889442804802312
grover_7_vq.py,2,0.1186702945079199
bv_4_vq.py,1,0.1183620601891963
bv_4_vq.py,2,0.08211380405574752
qft_6_mqt.py,1,0.12041998767119402
qft_6_mqt.py,2,0.14137599035145515
pe_5_vq.py,1,0.07356706381931763
pe_5_vq.py,2,0.07792864054857525
qft_4_mqt.py,1,0.15647320668124304
qft_4_mqt.py,2,0.16218367273754086
vqe_indep_3_mqt.py,1,0.09189534447158063
vqe_indep_3_mqt.py,2,0.08804843820524046
qaoa_indep_4_mqt.py,1,0.16205139560454154
qaoa_indep_4_mqt.py,2,0.13452162210579505
vqe_indep_5_mqt.py,1,0.20776422817102913
vqe_indep_5_mqt.py,2,0.12633579872542022
dj_indep_5_mqt.py,1,0.16588136326648975
dj_indep_5_mqt.py,2,0.08663364247704819
adder_n10_vq.py,1,0.43692109981943344
adder_n10_vq.py,2,0.5121797517127356
adder_n7_vq.py,1,0.15078950220991924
adder_n7_vq.py,2,0.11984225672049822
pe_7_mqt.py,1,0.3148219908587994
pe_7_mqt.py,2,0.2566172999494914
