Circuito,Ejecucion,Hellinger,Jensen-Shannon
grover_3_vq.py,2,0.1259459070628525,0.12410116310922302
pe_2_vq.py,1,0.07533172626078795,0.0745456541168759
pe_2_vq.py,2,0.10946598938411133,0.10764523538871656
bv_4_vq.py,1,0.11518281271225445,0.11415969592918247
bv_4_vq.py,2,0.149099160144853,0.1464692359570572
qft_3_mqt.py,1,0.10923428671051821,0.10898766592385181
qft_3_mqt.py,2,0.07243656818996973,0.07238699249870771
tsp_indep_4_mqt.py,1,0.10349993944827898,0.10288685441897052
tsp_indep_4_mqt.py,2,0.11023005126037522,0.10964920128648645
qft_7_vq.py,1,0.26433215506560537,0.2605429026769548
qft_7_vq.py,2,0.22021344374912175,0.21798975245145957
bv_9_vq.py,1,0.3674525457487757,0.34428660109717746
bv_9_vq.py,2,0.31808828464066674,0.30178972922814395
kickback_7_vq.py,1,0.0062237923841215285,0.006223772277376485
kickback_7_vq.py,2,0.006421503404246468,0.0064214812466547744
bv_3_vq.py,1,0.09510645806125258,0.09421114039227757
bv_3_vq.py,2,0.14122613078559051,0.13899352437368123
pe_3_mqt.py,1,0.11001456016861627,0.10912010514705776
pe_3_mqt.py,2,0.09595295843919546,0.09498239295200861
pe_5_mqt.py,1,0.19124621563607996,0.18879487452354274
pe_5_mqt.py,2,0.2706379191193559,0.2640644710433501
qaoa_indep_3_mqt.py,1,0.11345333157486641,0.11288367296058346
qaoa_indep_3_mqt.py,2,0.12407030603350674,0.12370691949627545
su2_5_vq.py,1,0.19622652121293677,0.1858596720823424
su2_5_vq.py,2,0.12134785087495739,0.11908519775612067
pe_5_vq.py,1,0.0744957021551739,0.07412966595622683
pe_5_vq.py,2,0.0660422303969744,0.06578462715095659
qft_4_mqt.py,1,0.14405970012731462,0.14351300806264874
qft_4_mqt.py,2,0.1874751608902941,0.18636962640659172
shor_mod15_mqt.py,1,0.09286056902784122,0.0915021236419996
shor_mod15_mqt.py,2,0.09362884881796268,0.09095056650406473
3_17tc_vq.py,1,0.138538698544102,0.13790345174207522
3_17tc_vq.py,2,0.10367364681171225,0.10293632212645723
pe_6_mqt.py,1,0.5237382945246284,0.500012868865172
pe_6_mqt.py,2,0.12952240553522523,0.1287867743379496
qaoa_indep_4_mqt.py,1,0.17350553631651705,0.1721483949532946
qaoa_indep_4_mqt.py,2,0.17606168014731155,0.17431719237917212
vqe_indep_3_mqt.py,1,0.11647117855018271,0.11509038591403421
vqe_indep_3_mqt.py,2,0.10460804101301363,0.10366421084732592
vqe_indep_5_mqt.py,1,0.11740123641081518,0.11593372503924286
vqe_indep_5_mqt.py,2,0.25457961971320897,0.24562100957083657
dj_indep_5_mqt.py,1,0.09916119275439456,0.09837531602944422
dj_indep_5_mqt.py,2,0.08314611416466801,0.08253559632884645
adder_n10_vq.py,1,0.15324178693255167,0.14036567780033352
adder_n10_vq.py,2,0.2699662143365381,0.25445357902045546
adder_n7_vq.py,1,0.10465172534177025,0.09822647890418339
adder_n7_vq.py,2,0.2847315422185991,0.27488446076932666
pe_7_mqt.py,1,0.1801914841430695,0.17807727368328938
pe_7_mqt.py,2,0.18662113814449843,0.18398963083027176
