Circuito,Posicion,Hellinger,Jensen-Shannon,Modo
vqe_indep_3_mqt.py,62,0.10460804101301363,0.10366421084732592,Local Standard
bv_3_vq.py,63,0.14122613078559051,0.13899352437368123,Local Standard
qaoa_indep_4_mqt.py,64,0.17606168014731155,0.17431719237917212,Local Standard
dj_indep_5_mqt.py,65,0.09916119275439456,0.09837531602944422,Local Standard
vqe_indep_5_mqt.py,66,0.25457961971320897,0.24562100957083657,Local Standard
adder_n10_vq.py,67,0.15324178693255167,0.14036567780033352,Local Standard
dj_indep_5_mqt.py,68,0.08314611416466801,0.08253559632884645,Local Standard
adder_n4_vq.py,69,0.0879032788766057,0.0828063701589407,Local Standard
qft_3_mqt.py,70,0.07243656818996973,0.07238699249870771,Local Standard
adder_n7_vq.py,71,0.10465172534177025,0.09822647890418339,Local Standard
dj_indep_7_mqt.py,72,0.19915888027173484,0.19667712112260102,Local Standard
adder_n10_vq.py,73,0.2699662143365381,0.25445357902045546,Local Standard
bv_9_vq.py,74,0.31808828464066674,0.30178972922814395,Local Standard
adder_n7_vq.py,75,0.2847315422185991,0.27488446076932666,Local Standard
grover-v-chain_3_mqt.py,76,0.11554987125071471,0.11383450453123471,Local Standard
dj_indep_4_mqt.py,77,0.12091968015868557,0.11908617195207902,Local Standard
bv_4_vq.py,78,0.149099160144853,0.1464692359570572,Local Standard
kickback_7_vq.py,79,0.006421503404246468,0.0064214812466547744,Local Standard
grover-noancilla_3_mqt.py,80,0.11032664825145864,0.10893605920368053,Local Standard
pe_4_mqt.py,81,0.1600505294367198,0.15805582285795275,Local Standard
pe_6_mqt.py,82,0.12952240553522523,0.1287867743379496,Local Standard
bv_5_vq.py,83,0.10103524007123013,0.10013330387649459,Local Standard
pe_3_mqt.py,84,0.09595295843919546,0.09498239295200861,Local Standard
pe_5_vq.py,85,0.0660422303969744,0.06578462715095659,Local Standard
grover_7_vq.py,86,0.14809564258142524,0.1469859728439097,Local Standard
qft_7_vq.py,87,0.22021344374912175,0.21798975245145957,Local Standard
pe_2_vq.py,88,0.10946598938411133,0.10764523538871656,Local Standard
pe_5_mqt.py,89,0.2706379191193559,0.2640644710433501,Local Standard
qft_4_mqt.py,90,0.1874751608902941,0.18636962640659172,Local Standard
qft_3_vq.py,91,0.11815275065939276,0.11772698080986731,Local Standard
pe_7_mqt.py,92,0.1801914841430695,0.17807727368328938,Local Standard
grover_3_vq.py,93,0.1259459070628525,0.12410116310922302,Local Standard
pe_6_vq.py,94,0.23167532451648928,0.2276673667922483,Local Standard
grover-v-chain_4_mqt.py,95,0.18375555029158136,0.18259375293679822,Local Standard
grover-noancilla_4_mqt.py,96,0.2605571865869655,0.2581619860390273,Local Standard
qft_6_mqt.py,97,0.1369378776253416,0.1363274256378422,Local Standard
shor_mod15_mqt.py,98,0.09362884881796268,0.09095056650406473,Local Standard
pe_7_mqt.py,99,0.18662113814449843,0.18398963083027176,Local Standard
grover_9_vq.py,100,0.27068980666328224,0.25775948903945456,Local Standard
qft_6_mqt.py,1,0.06874261630603527,0.06863940468163654,Local T1 decay
3_17tc_vq.py,2,0.08281289354820434,0.08259914252269118,Local T1 decay
simon_vq.py,3,0.03499530887813793,0.03498853894450978,Local T1 decay
grover-v-chain_3_mqt.py,4,0.1154675723287211,0.11452698264226177,Local T1 decay
qwalk-v-chain_5_mqt.py,5,0.10512968147309446,0.10491517743252811,Local T1 decay
qwalk-noancilla_3_mqt.py,6,0.204692187302416,0.20377577902699176,Local T1 decay
adder_n7_vq.py,7,0.17016427847349963,0.1612212155208367,Local T1 decay
bv_5_vq.py,8,0.12660113980341256,0.12536325580380292,Local T1 decay
kickback_7_vq.py,9,0.009465525269796335,0.009465454219441685,Local T1 decay
shor_mod15_mqt.py,10,0.15694780893307508,0.15298340663518836,Local T1 decay
grover-noancilla_3_mqt.py,11,0.11340402263894678,0.11231292829411292,Local T1 decay
qft_2_mqt.py,12,0.10287035313257206,0.10275290167973629,Local T1 decay
su2random_3_mqt.py,13,0.04073816136069874,0.04072319357358129,Local T1 decay
qwalk-v-chain_3_mqt.py,14,0.23176721607490622,0.2303954653451682,Local T1 decay
qft_3_mqt.py,15,0.07829825528405927,0.07823749604658285,Local T1 decay
tsp_indep_4_mqt.py,16,0.11316031818731451,0.11260116444992942,Local T1 decay
su2_5_vq.py,17,0.1506367657812672,0.14663663223800938,Local T1 decay
tsp_indep_4_mqt.py,18,0.09379403464538162,0.09329463439152279,Local T1 decay
qft_7_vq.py,19,0.2501933841359558,0.24693219425547364,Local T1 decay
bv_9_vq.py,20,0.3772521995358263,0.3533265993239982,Local T1 decay
qft_3_vq.py,21,0.11007072754417138,0.10972768723960459,Local T1 decay
grover_7_vq.py,22,0.13732196517826956,0.13623875902038332,Local T1 decay
bv_3_vq.py,23,0.22268142930937854,0.2194316542069551,Local T1 decay
vqe_indep_3_mqt.py,24,0.1134977132256112,0.11259963934857764,Local T1 decay
shor_mod21_mqt.py,25,0.13790840033270552,0.1374858814470123,Local T1 decay
qaoa_indep_4_mqt.py,26,0.1415294225742717,0.1402828714365273,Local T1 decay
grover-v-chain_4_mqt.py,27,0.21947129192447176,0.2179380352409532,Local T1 decay
grover-noancilla_4_mqt.py,28,0.12097012746765101,0.12066709074791038,Local T1 decay
bv_2_vq.py,29,0.025201414804823786,0.025143632298391543,Local T1 decay
qft_7_vq.py,30,0.2153443879768986,0.21305788754181992,Local T1 decay
grover_9_vq.py,31,0.3217332009932575,0.30695305617550717,Local T1 decay
bv_4_vq.py,32,0.26450949226016945,0.25826767032473313,Local T1 decay
shor_mod21_mqt.py,33,0.05358415348729209,0.05353535254287079,Local T1 decay
vqe_indep_5_mqt.py,34,0.11441543173949878,0.11279466549111901,Local T1 decay
pe_4_mqt.py,35,0.23629635917905076,0.23037818462781762,Local T1 decay
bv_9_vq.py,36,0.3004085983564828,0.28548514744520587,Local T1 decay
grover-noancilla_3_mqt.py,37,0.1195976724319677,0.1184032052129673,Local T1 decay
pe_5_mqt.py,38,0.26408142241573845,0.25894709102912855,Local T1 decay
adder_n10_vq.py,39,0.44446413747705654,0.4201342012046696,Local T1 decay
su2random_3_mqt.py,40,0.02816938212928158,0.02816420343349013,Local T1 decay
qft_4_mqt.py,41,0.21408389236401598,0.21250268162202665,Local T1 decay
tsp_indep_5_mqt.py,42,0.1020221245457125,0.10186830501393686,Local T1 decay
qwalk-v-chain_3_mqt.py,43,0.29949012441913214,0.29641494701577215,Local T1 decay
qaoa_indep_4_mqt.py,44,0.177031371898212,0.17482085199560096,Local T1 decay
tsp_indep_5_mqt.py,45,0.0993608436383864,0.09918429786062362,Local T1 decay
qaoa_indep_3_mqt.py,46,0.181379471371526,0.18022181067682788,Local T1 decay
pe_5_vq.py,47,0.6172707331068309,0.5836061797399001,Local T1 decay
dj_indep_5_mqt.py,48,0.12403591269967067,0.12308634300347308,Local T1 decay
pe_2_vq.py,49,0.11382307868158434,0.11194245668242528,Local T1 decay
3_17tc_vq.py,50,0.06956682369456496,0.06944989609076416,Local T1 decay
simon_vq.py,51,0.04968832368297007,0.04967037113466466,Local T1 decay
vqe_indep_5_mqt.py,52,0.14563836283453957,0.14282645354025605,Local T1 decay
shor_mod15_mqt.py,53,0.46385564480684327,0.44425635208215103,Local T1 decay
grover_3_vq.py,54,0.14106650262315698,0.13829554601182265,Local T1 decay
qwalk-v-chain_5_mqt.py,55,0.10321174292749973,0.10300740927609923,Local T1 decay
pe_3_mqt.py,56,0.1311008937378901,0.1295517374864688,Local T1 decay
pe_6_mqt.py,57,0.17416805792322407,0.17179158646570555,Local T1 decay
su2_5_vq.py,58,0.1664644040495811,0.16326439982714838,Local T1 decay
qft_6_mqt.py,59,0.09421422642447576,0.09394032867600247,Local T1 decay
vqe_indep_3_mqt.py,60,0.1118364006425799,0.1101506064588508,Local T1 decay
pe_6_vq.py,61,0.3127110621540537,0.3081248828393019,Local T1 decay
qaoa_indep_3_mqt.py,62,0.09057769592849449,0.09038850600392893,Local T1 decay
qwalk-noancilla_3_mqt.py,63,0.22923407266752757,0.22797914437375447,Local T1 decay
qaoa_indep_5_mqt.py,64,0.07832530404440889,0.07814859347784062,Local T1 decay
qaoa_indep_5_mqt.py,65,0.09813900276638467,0.0976561840505728,Local T1 decay
dj_indep_4_mqt.py,66,0.12121427604927112,0.11970794469854325,Local T1 decay
adder_n4_vq.py,67,0.10263266889273678,0.09627769862448746,Local T1 decay
vqe_indep_4_mqt.py,68,0.10705818870244074,0.1057165477910887,Local T1 decay
dj_indep_7_mqt.py,69,0.3389555909935374,0.32665367911813176,Local T1 decay
vqe_indep_4_mqt.py,70,0.12818206573981805,0.12621793038584014,Local T1 decay
dj_indep_7_mqt.py,71,0.24114724819275946,0.2345841887669648,Local T1 decay
adder_n7_vq.py,72,0.19697061185039313,0.18992378194925788,Local T1 decay
adder_n4_vq.py,73,0.07671292347979108,0.07593730382605031,Local T1 decay
dj_indep_5_mqt.py,74,0.1443472964063914,0.14136726593348148,Local T1 decay
adder_n10_vq.py,75,0.21758501321337634,0.1985967163504934,Local T1 decay
bv_5_vq.py,76,0.13309763500612112,0.13065321006844743,Local T1 decay
bv_4_vq.py,77,0.1188309315528761,0.11774823266345727,Local T1 decay
grover-v-chain_3_mqt.py,78,0.12061161068788132,0.11841518897956008,Local T1 decay
grover-v-chain_4_mqt.py,79,0.2536168076954373,0.25152332321355614,Local T1 decay
bv_3_vq.py,80,0.11224870310012662,0.11077962028505609,Local T1 decay
bv_2_vq.py,81,0.0864593340845315,0.08540450283163456,Local T1 decay
grover-noancilla_4_mqt.py,82,0.1595517343653942,0.1589699702045605,Local T1 decay
grover_9_vq.py,83,0.5131460837362908,0.48402408915653683,Local T1 decay
grover_7_vq.py,84,0.13364294222115147,0.13257897023081128,Local T1 decay
grover_3_vq.py,85,0.117950388116062,0.11667939904168517,Local T1 decay
pe_3_mqt.py,86,0.1183619210839764,0.11634949428927356,Local T1 decay
qft_2_mqt.py,87,0.11578038933508993,0.11561500289718966,Local T1 decay
kickback_7_vq.py,88,0.0063140314583822596,0.00631401039561088,Local T1 decay
pe_4_mqt.py,89,0.24780029065799036,0.2408782741148712,Local T1 decay
pe_2_vq.py,90,0.054412081850860834,0.054189959493100626,Local T1 decay
pe_5_mqt.py,91,0.216324504240301,0.2130430844727673,Local T1 decay
pe_7_mqt.py,92,0.12833948601556827,0.1274366501447248,Local T1 decay
pe_6_mqt.py,93,0.17811300938294788,0.1760612253619197,Local T1 decay
pe_6_vq.py,94,0.21703309145407645,0.2142446805896682,Local T1 decay
pe_7_mqt.py,95,0.1510726456809687,0.1503794466954605,Local T1 decay
pe_5_vq.py,96,0.6098487966651722,0.5773491232061104,Local T1 decay
qft_4_mqt.py,97,0.13175020897872178,0.13127374909600145,Local T1 decay
qft_3_mqt.py,98,0.08449770957631181,0.08442615060991208,Local T1 decay
qft_3_vq.py,99,0.13034643137399074,0.1298751600833708,Local T1 decay
dj_indep_4_mqt.py,100,0.09227981271640426,0.09166135875804621,Local T1 decay
