Circuito,Ejecucion,Hellinger,Jensen-Shannon
dj_indep_4_mqt.py,1,0.21624157939484326,0.20167164641143248
dj_indep_4_mqt.py,2,0.5113882874044301,0.4622810448087113
pe_5_vq.py,1,0.2708631525312846,0.2398840836379698
pe_5_vq.py,2,0.5385853454459709,0.481249794463837
adder_n4_vq.py,1,0.4389554231849706,0.412532269174386
adder_n4_vq.py,2,0.5043958498424697,0.4809044165586598
bv_2_vq.py,1,0.1450702781039301,0.1310419065052253
bv_2_vq.py,2,0.02245464990069232,0.022429329899949165
grover_3_vq.py,1,0.23983212397329445,0.20257009741334378
grover_3_vq.py,2,0.0889334886107225,0.08867852226594965
grover_7_vq.py,1,0.5739467058282821,0.501423746103559
grover_7_vq.py,2,0.9011172319333357,0.7772857791228603
tsp_indep_4_mqt.py,1,0.35611783063102787,0.31848755098254594
tsp_indep_4_mqt.py,2,0.6965755719653202,0.6077609050663695
su2random_3_mqt.py,1,0.13111324407802447,0.13063354405203872
su2random_3_mqt.py,2,0.04273385311331976,0.042723653969902395
pe_2_vq.py,1,0.1680165232011977,0.15694949932189425
pe_2_vq.py,2,0.07887710971008323,0.07432151134236303
qft_2_mqt.py,1,0.13606565146700006,0.13567614835273786
qft_2_mqt.py,2,0.552034235085643,0.4751294449859115
grover-v-chain_3_mqt.py,1,0.217584324419629,0.18633568304545323
grover-v-chain_3_mqt.py,2,0.19333667992862358,0.18998110198154958
shor_mod15_mqt.py,1,0.24995105672171264,0.22575173415642671
shor_mod15_mqt.py,2,0.17659956224183618,0.16498646283086865
pe_5_mqt.py,1,0.6554478655316164,0.5674748384357641
pe_5_mqt.py,2,0.2200727392686088,0.21609565451637278
pe_6_vq.py,1,0.6251562390703289,0.5407794040865038
pe_6_vq.py,2,0.6694727008858709,0.5802949252385047
qwalk-v-chain_3_mqt.py,1,0.7196850244871962,0.6283463221976503
qwalk-v-chain_3_mqt.py,2,0.26304203161203227,0.26107532110248
grover-v-chain_4_mqt.py,1,0.6968735794484769,0.6078321270982401
grover-v-chain_4_mqt.py,2,0.21935282955946972,0.2176457956164629
bv_3_vq.py,1,0.37361995923207547,0.34314260003648334
bv_3_vq.py,2,0.47464085381298593,0.4383658222844994
grover-noancilla_4_mqt.py,1,0.6328874509231341,0.5514344747468038
grover-noancilla_4_mqt.py,2,0.2015100439405144,0.20032689800896722
su2_5_vq.py,1,0.3957334161194583,0.3583520737398455
su2_5_vq.py,2,0.5455580218757825,0.4833488187328429
pe_4_mqt.py,1,0.4421680512602073,0.37591107054748896
pe_4_mqt.py,2,0.19006737738359636,0.1869228184340401
vqe_indep_4_mqt.py,1,0.2965037566273225,0.24924039839825005
vqe_indep_4_mqt.py,2,0.14593069151707241,0.126464627065991
tsp_indep_5_mqt.py,1,0.6311825425854479,0.5467082766863607
tsp_indep_5_mqt.py,2,0.08953960478755997,0.0894057174641218
qft_6_mqt.py,1,0.8977421673810203,0.7821719503871185
qft_6_mqt.py,2,0.192813286816425,0.1903001145655469
qft_3_mqt.py,1,0.7054596746297348,0.615803623580961
qft_3_mqt.py,2,0.08471303332695396,0.0846037003875678
qwalk-noancilla_3_mqt.py,1,0.5951849229971855,0.5136507822120833
qwalk-noancilla_3_mqt.py,2,0.5951849229971855,0.5136507822120833
qft_7_vq.py,1,0.9336436584969381,0.8067815185722773
qft_7_vq.py,2,0.31070641763881623,0.29521678429310505
grover-noancilla_3_mqt.py,1,0.5248714863382019,0.4720214671141546
grover-noancilla_3_mqt.py,2,0.2178848453242146,0.2003395752653125
simon_vq.py,1,0.7009846121618224,0.6111124253097326
simon_vq.py,2,0.7960319204150771,0.6978312182470118
qwalk-v-chain_5_mqt.py,1,0.8528745172758705,0.7464891414808591
qwalk-v-chain_5_mqt.py,2,0.8533875068470093,0.7461828667963182
dj_indep_7_mqt.py,1,0.9420484810341511,0.8114564993321535
dj_indep_7_mqt.py,2,0.6768626308177421,0.5988281152843468
qft_4_mqt.py,1,0.7623323351119187,0.667089647261222
qft_4_mqt.py,2,0.7909200753717882,0.6931900969741394
3_17tc_vq.py,1,0.5180766840684923,0.46509880529440006
3_17tc_vq.py,2,0.09565099249479288,0.09519915127318197
pe_6_mqt.py,1,0.5940540925750685,0.5202001652925158
pe_6_mqt.py,2,0.21127557277388606,0.20451410635804174
pe_3_mqt.py,1,0.3271504791862102,0.2755669543948077
pe_3_mqt.py,2,0.09672556620912298,0.09626644382660766
kickback_7_vq.py,1,0.001415136946015509,0.0014151367094243983
kickback_7_vq.py,2,0.0017038469982930634,0.0017038465853744013
bv_4_vq.py,1,0.19093350838543488,0.17807424453891535
bv_4_vq.py,2,0.15627898954004538,0.14887965168003642
bv_9_vq.py,1,0.7167378840028915,0.6438888009068393
bv_9_vq.py,2,0.7531069030627644,0.6698208823367967
qft_3_vq.py,1,0.12324333659229132,0.1227968213205654
qft_3_vq.py,2,0.15219332862706006,0.15134970221022495
bv_5_vq.py,1,0.15918207550148408,0.15439145770790508
bv_5_vq.py,2,0.2571596328527683,0.24856049045498066
vqe_indep_5_mqt.py,1,0.12937204133099114,0.12490459388890111
vqe_indep_5_mqt.py,2,0.5986503674323362,0.5240946287630939
qaoa_indep_5_mqt.py,1,0.6677541692650033,0.5805032894056141
qaoa_indep_5_mqt.py,2,0.14149451222411108,0.13943493670831425
dj_indep_5_mqt.py,1,0.8767251199944371,0.761310766513848
dj_indep_5_mqt.py,2,0.17493291877864456,0.16391837987677235
qaoa_indep_4_mqt.py,1,0.4467173130984408,0.3884005099528329
qaoa_indep_4_mqt.py,2,0.6959143019241855,0.6049044605856037
adder_n7_vq.py,1,0.4089669375967067,0.35998952644872323
adder_n7_vq.py,2,0.2355535912555265,0.207867516895923
vqe_indep_3_mqt.py,1,0.5254069737741109,0.4502364238385569
vqe_indep_3_mqt.py,2,0.7631632893601047,0.667834956864276
grover_9_vq.py,1,0.9808759064669152,0.82894113121224
grover_9_vq.py,2,0.5045036594441956,0.4537836261176133
adder_n10_vq.py,1,0.5850298789699587,0.5464873271298701
adder_n10_vq.py,2,0.2400438828919636,0.21064812567706148
qaoa_indep_3_mqt.py,1,0.13645350719063665,0.13504171436374368
qaoa_indep_3_mqt.py,2,0.689896055176369,0.6008938915318863
pe_7_mqt.py,1,0.2119409600452098,0.1899098316163711
pe_7_mqt.py,2,0.2761474708012414,0.26253307339794757
shor_mod21_mqt.py,1,0.796207670165994,0.6979739707822082
shor_mod21_mqt.py,2,0.8063216252746426,0.7069688177661192
