Circuito,Ejecucion,Hellinger,Jensen-Shannon
grover_9_vq.py,1,0.2118160502149192,0.20338974778965024
grover_9_vq.py,2,0.2359200558748366,0.22503836819706585
pe_3_mqt.py,1,0.0714308133003633,0.07117496156137026
pe_3_mqt.py,2,0.1369994821811009,0.1336518771166356
pe_5_mqt.py,1,0.271965105341584,0.26457313030057744
pe_5_mqt.py,2,0.2478123014562118,0.24191974206843334
shor_mod15_mqt.py,1,0.051894010918079665,0.051582597347210976
shor_mod15_mqt.py,2,0.6007221713664899,0.571550819654309
simon_vq.py,1,0.04141594218058741,0.041398512757985194
simon_vq.py,2,0.04518637577831323,0.04517064597285578
grover-noancilla_3_mqt.py,1,0.10070715893662746,0.09996825253055291
grover-noancilla_3_mqt.py,2,0.11902234828006705,0.11779388559873995
tsp_indep_5_mqt.py,1,0.0808447550079323,0.08077655356102537
tsp_indep_5_mqt.py,2,0.09011130249798088,0.09002190741265026
bv_2_vq.py,1,0.025468694969952844,0.025397466939622946
bv_2_vq.py,2,0.05540808525143083,0.05471766689665035
shor_mod21_mqt.py,1,0.15096440776162637,0.1501651407990886
shor_mod21_mqt.py,2,0.19235271095782971,0.19093041538024152
vqe_indep_4_mqt.py,1,0.18136538169675326,0.17463422169039727
vqe_indep_4_mqt.py,2,0.1420469491799237,0.13892945293443082
qaoa_indep_3_mqt.py,1,0.1636066331069047,0.16272901624851602
qaoa_indep_3_mqt.py,2,0.1374245494210449,0.136522681962447
grover-v-chain_3_mqt.py,1,0.2207139585540099,0.21420587337018893
grover-v-chain_3_mqt.py,2,0.11686508634375527,0.11560081316921761
pe_4_mqt.py,1,0.2010698379754028,0.1987124962317032
pe_4_mqt.py,2,0.19726123248470698,0.19445399336263006
pe_2_vq.py,1,0.0872526461861505,0.08617331463902117
pe_2_vq.py,2,0.07563372168517601,0.0748227692762174
bv_4_vq.py,1,0.2814678509392782,0.2716588973305597
bv_4_vq.py,2,0.1432936713993575,0.14066735531155442
grover-noancilla_4_mqt.py,1,0.10064886332872154,0.10029058065542633
grover-noancilla_4_mqt.py,2,0.13601453990803092,0.135581713020426
adder_n4_vq.py,1,0.11915794807935895,0.11752163417776865
adder_n4_vq.py,2,0.07119362115519219,0.07054655224334593
qft_2_mqt.py,1,0.10268550046833455,0.10257909102077216
qft_2_mqt.py,2,0.10544640255780399,0.1053251172918558
qaoa_indep_5_mqt.py,1,0.1816039567576458,0.179990299482185
qaoa_indep_5_mqt.py,2,0.07970145169893866,0.07956896055835035
bv_5_vq.py,1,0.18662095284463864,0.183612401718471
bv_5_vq.py,2,0.18117483727880845,0.1775214897831149
qft_7_vq.py,1,0.2509359798788345,0.2471258080859796
qft_7_vq.py,2,0.1319435498082023,0.13104316815606934
bv_3_vq.py,1,0.1357557598987008,0.13453430183272266
bv_3_vq.py,2,0.08517421166535595,0.08460033599795706
pe_6_vq.py,1,0.2163722815792723,0.21332626614814748
pe_6_vq.py,2,0.2356210025192419,0.23276011700887045
