Circuito,Ejecucion,Hellinger,Jensen-Shannon
tsp_indep_4_mqt.py,1,0.16596333688746848,0.16476496830051474
tsp_indep_4_mqt.py,2,0.10909329110365215,0.10851598560330208
qft_3_vq.py,1,0.08630369614113548,0.08611158619522202
qft_3_vq.py,2,0.12957966506984692,0.12907950137836227
shor_mod21_mqt.py,1,0.07625701940825802,0.07616190802587262
shor_mod21_mqt.py,2,0.046509993194311997,0.04648152695896742
qwalk-noancilla_3_mqt.py,1,0.22552043918671585,0.2242223134926566
qwalk-noancilla_3_mqt.py,2,0.16197832253925004,0.16147314764844506
pe_4_mqt.py,1,0.23078036543844033,0.2238526845880987
pe_4_mqt.py,2,0.19256694548096873,0.18999188243103665
qft_4_mqt.py,1,0.19055259218138318,0.18959750990115753
qft_4_mqt.py,2,0.1817875597693731,0.18034994921015338
bv_2_vq.py,1,0.13712631616465476,0.13499345778084415
bv_2_vq.py,2,0.09799745908454116,0.09690483114035175
grover-v-chain_3_mqt.py,1,0.10942684444859667,0.10826518648891029
grover-v-chain_3_mqt.py,2,0.11167562328915998,0.11063386961475569
bv_5_vq.py,1,0.17143853073259538,0.16823171035974335
bv_5_vq.py,2,0.24937352948388475,0.24259911428199296
grover-v-chain_4_mqt.py,1,0.2316296892219629,0.23004155273324112
grover-v-chain_4_mqt.py,2,0.23465769068153117,0.23267229134431155
simon_vq.py,1,0.015402357269589646,0.015401902538838354
simon_vq.py,2,0.015584745619729645,0.015584158961065192
pe_6_vq.py,1,0.25639524785105666,0.2517475408331667
pe_6_vq.py,2,0.5431435691029413,0.5175606731048136
tsp_indep_5_mqt.py,1,0.10866743476714286,0.10844058050803514
tsp_indep_5_mqt.py,2,0.04799636947681088,0.04797012910875033
3_17tc_vq.py,1,0.08337955873760877,0.08312480053882271
3_17tc_vq.py,2,0.05426501162797583,0.054131979511703794
grover_3_vq.py,1,0.11127265176341858,0.11036927055359601
grover_3_vq.py,2,0.14640464874908998,0.143492372093508
qft_6_mqt.py,1,0.11054519495929567,0.11009252968783556
qft_6_mqt.py,2,0.14282795227991021,0.14218483297558165
qaoa_indep_5_mqt.py,1,0.058372661368650366,0.05832441579106187
qaoa_indep_5_mqt.py,2,0.0757012470573854,0.07559653582181694
dj_indep_7_mqt.py,1,0.6433990904427905,0.5974415431428763
dj_indep_7_mqt.py,2,0.1300940103184844,0.12873195081637742
bv_9_vq.py,1,0.2806381889461372,0.2687155457570278
bv_9_vq.py,2,0.6641368756639696,0.6070419233210328
shor_mod15_mqt.py,1,0.08714163803798043,0.0856099149579642
shor_mod15_mqt.py,2,0.11645078518614022,0.11533748369398912
pe_6_mqt.py,1,0.25344928299118813,0.2512957835878954
pe_6_mqt.py,2,0.18735326140327346,0.1832500081215455
adder_n4_vq.py,1,0.08162941712430523,0.07996090328297864
adder_n4_vq.py,2,0.08918798849392809,0.08826549106504472
su2random_3_mqt.py,1,0.044785219562085886,0.044765417520710726
su2random_3_mqt.py,2,0.008467351785679237,0.008467267107206886
qaoa_indep_3_mqt.py,1,0.21081717536404146,0.2097606714897658
qaoa_indep_3_mqt.py,2,0.1265010007538288,0.1261444248775087
vqe_indep_4_mqt.py,1,0.10504372478415434,0.10270622276012967
vqe_indep_4_mqt.py,2,0.12216061681584016,0.11880100297365033
pe_3_mqt.py,1,0.0962127731911765,0.09533567260398235
pe_3_mqt.py,2,0.10455205388462846,0.10377320887832368
grover-noancilla_3_mqt.py,1,0.08922997924051199,0.08876501596712566
grover-noancilla_3_mqt.py,2,0.15213888547526322,0.1504433641025955
qft_7_vq.py,1,0.22324187636991527,0.2203764647361107
qft_7_vq.py,2,0.2128092472115793,0.2106254521901266
pe_2_vq.py,1,0.03608384473385905,0.03601591698874056
pe_2_vq.py,2,0.09551052186480187,0.09423522250652831
pe_5_vq.py,1,0.19889127880743349,0.19597692842333111
pe_5_vq.py,2,0.06857855207806805,0.06789908595829174
qft_3_mqt.py,1,0.1006895785649307,0.10054870352628097
qft_3_mqt.py,2,0.09742398243465059,0.09729047190060078
qwalk-v-chain_3_mqt.py,1,0.2694800786150901,0.26727274461806694
qwalk-v-chain_3_mqt.py,2,0.3109877427726282,0.3076412519382344
grover-noancilla_4_mqt.py,1,0.13452108266654256,0.1342334672106541
grover-noancilla_4_mqt.py,2,0.148767790190994,0.1483874216672107
bv_4_vq.py,1,0.1270272643237604,0.12494185974236574
bv_4_vq.py,2,0.09432828847974334,0.0937074807608313
dj_indep_4_mqt.py,1,0.11861742637700036,0.11764286083795357
