Circuito,Ejecucion,Hellinger,Jensen-Shannon
dj_indep_7_mqt.py,1,0.33437626963297956,0.3161929462410264
dj_indep_7_mqt.py,2,0.1457004110534382,0.14432844206155634
shor_mod21_mqt.py,1,0.13114953517253242,0.13069053206775239
shor_mod21_mqt.py,2,0.7508121295455262,0.6566974038159841
tsp_indep_5_mqt.py,1,0.08627595402820197,0.086198987698888
tsp_indep_5_mqt.py,2,0.10138126529716873,0.1011944441185842
vqe_indep_4_mqt.py,1,0.20074457750353777,0.18703920808285981
vqe_indep_4_mqt.py,2,0.10697119965661743,0.10566693343033345
qwalk-v-chain_3_mqt.py,1,0.29503261207651305,0.2922733668003305
qwalk-v-chain_3_mqt.py,2,0.2164041664239011,0.21521852666284322
bv_2_vq.py,1,0.04082836385290472,0.04059001390888848
bv_2_vq.py,2,0.3112600369977225,0.2874433523462156
grover-noancilla_4_mqt.py,1,0.13868207557344459,0.13832320045730373
grover-noancilla_4_mqt.py,2,0.21990692321557478,0.21812983534395436
simon_vq.py,1,0.06526279307768812,0.06521552596922062
simon_vq.py,2,0.06814780019358017,0.06804007281740043
grover_9_vq.py,1,0.4404172070349229,0.39358552694240534
grover_9_vq.py,2,0.34812843141111516,0.31540979320374146
qaoa_indep_5_mqt.py,1,0.11007539284159998,0.10910527791244705
qaoa_indep_5_mqt.py,2,0.08501068048505571,0.08467445181309614
pe_4_mqt.py,1,0.0912058479241175,0.09069712512684343
pe_4_mqt.py,2,0.25403684613178157,0.24774046965289484
grover-v-chain_4_mqt.py,1,0.27916041356755333,0.2757857944962022
grover-v-chain_4_mqt.py,2,0.1820839934365491,0.181079119797451
su2_5_vq.py,1,0.07678604822216338,0.07357044715788412
su2_5_vq.py,2,0.1768137719002694,0.16594864725443695
pe_2_vq.py,1,0.09995815812395246,0.09688990415113193
pe_2_vq.py,2,0.2671850290446784,0.2383129284340024
qft_2_mqt.py,1,0.14150688688433644,0.14122340426705912
qft_2_mqt.py,2,0.11316844965705646,0.11300006555304848
grover_3_vq.py,1,0.17475364924153794,0.16380127911062292
grover_3_vq.py,2,0.16518202973704046,0.1606332471982389
dj_indep_4_mqt.py,1,0.19800740260095626,0.18373217832395175
dj_indep_4_mqt.py,2,0.12373043408644817,0.12258316733196666
qwalk-noancilla_3_mqt.py,1,0.20641608724398508,0.20549170588960866
qwalk-noancilla_3_mqt.py,2,0.24011908623511174,0.23717802166208
qft_4_mqt.py,1,0.2139076253985685,0.2123008464500321
qft_4_mqt.py,2,0.19277069821601395,0.19158642253219074
3_17tc_vq.py,1,0.17016312586494092,0.1524585772675958
3_17tc_vq.py,2,0.12792043823626204,0.12506027583890664
adder_n4_vq.py,1,0.13910546031091323,0.12381230792430403
adder_n4_vq.py,2,0.11157726550733481,0.09973630009775522
pe_5_vq.py,1,0.252241676404169,0.241156165279373
pe_5_vq.py,2,0.09478999073774298,0.09336870028338909
qft_3_vq.py,1,0.14104879361539205,0.14039650008612106
qft_3_vq.py,2,0.12307373255265082,0.12261020515925704
su2random_3_mqt.py,1,0.05766506168225105,0.057632939788308156
su2random_3_mqt.py,2,0.044109393477950336,0.04409700042026656
