Circuito,Ejecucion,Jensen-Shannon
kickback_7_vq.py,1,0.0053733550516261415
kickback_7_vq.py,2,0.008029864278007882
qaoa_indep_5_mqt.py,1,0.3640916888621722
qaoa_indep_5_mqt.py,2,0.3749982688352282
dj_indep_7_mqt.py,1,0.33311680561563306
dj_indep_7_mqt.py,2,0.12695400424995018
pe_5_vq.py,1,0.07475271854552334
pe_5_vq.py,2,0.5729412386425657
tsp_indep_5_mqt.py,1,0.07355571804222848
tsp_indep_5_mqt.py,2,0.06583680029140604
su2random_3_mqt.py,1,0.029169718551644245
su2random_3_mqt.py,2,0.051231723709923016
qwalk-v-chain_3_mqt.py,1,0.28951771833947865
qwalk-v-chain_3_mqt.py,2,0.2718366226228059
pe_6_vq.py,1,0.24227992663314754
pe_6_vq.py,2,0.18574113444434068
qft_7_vq.py,1,0.3344716783323233
qft_7_vq.py,2,0.15040888114246762
grover_3_vq.py,1,0.16391400770943712
grover_3_vq.py,2,0.08976105011209178
bv_3_vq.py,1,0.13774377812723654
bv_3_vq.py,2,0.04708843433315349
shor_mod21_mqt.py,1,0.06067810034727035
shor_mod21_mqt.py,2,0.06476888766013436
bv_4_vq.py,1,0.1263832804861855
bv_4_vq.py,2,0.1047008862799918
bv_2_vq.py,1,0.04214387523657885
bv_2_vq.py,2,0.03160426952959761
qft_4_mqt.py,1,0.16949360738328037
qft_4_mqt.py,2,0.1856275926236949
shor_mod15_mqt.py,1,0.11329611943560697
shor_mod15_mqt.py,2,0.09842008874966594
qft_3_mqt.py,1,0.09366295574183012
qft_3_mqt.py,2,0.09319141152249895
pe_2_vq.py,1,0.06798542141039186
pe_2_vq.py,2,0.1376247048007913
bv_5_vq.py,1,0.20131914829589875
bv_5_vq.py,2,0.1527626753364119
grover-noancilla_4_mqt.py,1,0.1792302276198323
grover-noancilla_4_mqt.py,2,0.19221916559995778
pe_3_mqt.py,1,0.10994024471411912
pe_3_mqt.py,2,0.13460053719580803
grover-noancilla_3_mqt.py,1,0.12086916666329937
grover-noancilla_3_mqt.py,2,0.09961529999854966
qft_2_mqt.py,1,0.09191587136097436
qft_2_mqt.py,2,0.11339836728540151
pe_5_mqt.py,1,0.20105296675156467
pe_5_mqt.py,2,0.28051341801413765
grover-v-chain_4_mqt.py,1,0.31869120416148744
grover-v-chain_4_mqt.py,2,0.26525633676516275
3_17tc_vq.py,1,0.0670950526029525
3_17tc_vq.py,2,0.04633736520022023
qft_6_mqt.py,1,0.16661119931446053
qft_6_mqt.py,2,0.10805612149304736
qwalk-v-chain_5_mqt.py,1,0.10725338083586258
qwalk-v-chain_5_mqt.py,2,0.09411199977331773
pe_6_mqt.py,1,0.34146083395475146
pe_6_mqt.py,2,0.4883893047796252
vqe_indep_4_mqt.py,1,0.10827434790482023
vqe_indep_4_mqt.py,2,0.15894784344531684
adder_n4_vq.py,1,0.10709875286605733
adder_n4_vq.py,2,0.12258288177332213
dj_indep_4_mqt.py,1,0.18368382744554757
dj_indep_4_mqt.py,2,0.10284741790523949
grover_7_vq.py,1,0.27346175091202846
grover_7_vq.py,2,0.13115332164417887
su2_5_vq.py,1,0.15826547282896844
su2_5_vq.py,2,0.13276805442760248
qaoa_indep_3_mqt.py,1,0.1668762021572499
qaoa_indep_3_mqt.py,2,0.07527739727370183
simon_vq.py,1,0.08266838221330858
simon_vq.py,2,0.05945335913153427
bv_9_vq.py,1,0.336326990819069
bv_9_vq.py,2,0.2582378167303196
pe_4_mqt.py,1,0.10169342207010798
pe_4_mqt.py,2,0.15579422703098914
grover-v-chain_3_mqt.py,1,0.11090046932639597
grover-v-chain_3_mqt.py,2,0.11452613228765769
qft_3_vq.py,1,0.09885115902292221
qft_3_vq.py,2,0.11159599760164586
tsp_indep_4_mqt.py,1,0.10645244504826223
tsp_indep_4_mqt.py,2,0.13040385729057266
qwalk-noancilla_3_mqt.py,1,0.19190584114287795
qwalk-noancilla_3_mqt.py,2,0.20078168667097698
grover_9_vq.py,1,0.4505815351575167
grover_9_vq.py,2,0.24754156045409603
vqe_indep_3_mqt.py,1,0.08301676604620802
vqe_indep_3_mqt.py,2,0.13264992127388747
qaoa_indep_4_mqt.py,1,0.1656805901206745
qaoa_indep_4_mqt.py,2,0.14386807364434143
vqe_indep_5_mqt.py,1,0.1298094905266869
vqe_indep_5_mqt.py,2,0.1245452513868144
dj_indep_5_mqt.py,1,0.5553165876918785
dj_indep_5_mqt.py,2,0.14151872082408948
adder_n10_vq.py,1,0.3847502714487596
adder_n10_vq.py,2,0.4268457842692286
adder_n7_vq.py,1,0.10831283931993076
adder_n7_vq.py,2,0.14376015464233619
pe_7_mqt.py,1,0.1627999296022405
pe_7_mqt.py,2,0.12898474831929882
