Circuito,Ejecucion,Hellinger,Jensen-Shannon
grover-noancilla_4_mqt.py,2,0.19318141161054428,0.19221916559995778
pe_3_mqt.py,1,0.11091023666477054,0.10994024471411912
pe_3_mqt.py,2,0.13718085048104312,0.13460053719580803
grover-noancilla_3_mqt.py,1,0.12190541169187849,0.12086916666329937
grover-noancilla_3_mqt.py,2,0.10045900256315152,0.09961529999854966
qft_2_mqt.py,1,0.09199148927057418,0.09191587136097436
qft_2_mqt.py,2,0.11354011479953631,0.11339836728540151
pe_5_mqt.py,1,0.20318985226861572,0.20105296675156467
pe_5_mqt.py,2,0.28934957285184304,0.28051341801413765
grover-v-chain_4_mqt.py,1,0.32320815117191976,0.31869120416148744
grover-v-chain_4_mqt.py,2,0.26810667804058264,0.26525633676516275
3_17tc_vq.py,1,0.06722771812051256,0.0670950526029525
3_17tc_vq.py,2,0.04637755457251455,0.04633736520022023
qft_6_mqt.py,1,0.16756248045927608,0.16661119931446053
qft_6_mqt.py,2,0.10842795861678589,0.10805612149304736
qwalk-v-chain_5_mqt.py,1,0.10749723571896491,0.10725338083586258
qwalk-v-chain_5_mqt.py,2,0.09432766929305966,0.09411199977331773
pe_6_mqt.py,1,0.35047251659694595,0.34146083395475146
pe_6_mqt.py,2,0.5122800409620043,0.4883893047796252
vqe_indep_4_mqt.py,1,0.11020256788963807,0.10827434790482023
vqe_indep_4_mqt.py,2,0.16452118105931934,0.15894784344531684
adder_n4_vq.py,1,0.11453982313032827,0.10709875286605733
adder_n4_vq.py,2,0.12495142887690608,0.12258288177332213
dj_indep_4_mqt.py,1,0.18773414700653254,0.18368382744554757
dj_indep_4_mqt.py,2,0.10353164951569824,0.10284741790523949
grover_7_vq.py,1,0.28078732629620645,0.27346175091202846
grover_7_vq.py,2,0.13375239022949154,0.13115332164417887
su2_5_vq.py,1,0.16633603966809338,0.15826547282896844
su2_5_vq.py,2,0.13738012565032154,0.13276805442760248
qaoa_indep_3_mqt.py,1,0.16787354623542905,0.1668762021572499
qaoa_indep_3_mqt.py,2,0.07538582839217702,0.07527739727370183
simon_vq.py,1,0.08273015092483509,0.08266838221330858
simon_vq.py,2,0.05949821814366711,0.05945335913153427
bv_9_vq.py,1,0.36143347457339303,0.336326990819069
bv_9_vq.py,2,0.2727391514773032,0.2582378167303196
pe_4_mqt.py,1,0.102102241240321,0.10169342207010798
pe_4_mqt.py,2,0.15757576173325646,0.15579422703098914
grover-v-chain_3_mqt.py,1,0.11200675642382335,0.11090046932639597
grover-v-chain_3_mqt.py,2,0.11566005688463768,0.11452613228765769
qft_3_vq.py,1,0.09909212926060092,0.09885115902292221
qft_3_vq.py,2,0.11196200019003577,0.11159599760164586
tsp_indep_4_mqt.py,1,0.10688249418024477,0.10645244504826223
tsp_indep_4_mqt.py,2,0.13149629092905465,0.13040385729057266
qwalk-noancilla_3_mqt.py,1,0.192675417083188,0.19190584114287795
qwalk-noancilla_3_mqt.py,2,0.20230707486534397,0.20078168667097698
grover_9_vq.py,1,0.48059149072919755,0.4505815351575167
grover_9_vq.py,2,0.26863942862952217,0.24754156045409603
vqe_indep_3_mqt.py,1,0.0834240847442145,0.08301676604620802
vqe_indep_3_mqt.py,2,0.1339254920607036,0.13264992127388747
qaoa_indep_4_mqt.py,1,0.16767589333902397,0.1656805901206745
qaoa_indep_4_mqt.py,2,0.14477564803152745,0.14386807364434143
vqe_indep_5_mqt.py,1,0.13294589433763562,0.1298094905266869
vqe_indep_5_mqt.py,2,0.125994492654271,0.1245452513868144
dj_indep_5_mqt.py,1,0.5804753637107029,0.5553165876918785
dj_indep_5_mqt.py,2,0.14336412894598294,0.14151872082408948
adder_n10_vq.py,1,0.4127026293342264,0.3847502714487596
adder_n10_vq.py,2,0.448685622601851,0.4268457842692286
adder_n7_vq.py,1,0.11331489767695362,0.10831283931993076
adder_n7_vq.py,2,0.151785677651912,0.14376015464233619
pe_7_mqt.py,1,0.164269106567343,0.1627999296022405
pe_7_mqt.py,2,0.12960878342089704,0.12898474831929882
