Circuito,Ejecucion,Hellinger,Jensen-Shannon
qaoa_indep_5_mqt.py,1,0.2318045475715154,0.22828280869447712
qaoa_indep_5_mqt.py,2,0.09206380590950973,0.0918613496689849
qft_7_vq.py,1,0.2099678049722886,0.20781423581353917
qft_7_vq.py,2,0.20459058171507516,0.20229401746541512
grover_3_vq.py,1,0.16221632619061127,0.16058235823334205
grover_3_vq.py,2,0.1073571561326309,0.10642222532477753
shor_mod21_mqt.py,1,0.04803147978753118,0.04801416641484256
shor_mod21_mqt.py,2,0.23979507866993252,0.2376387155659894
bv_2_vq.py,1,0.16684831553671048,0.1618992587766965
bv_2_vq.py,2,0.12466402090135004,0.12202290016327887
tsp_indep_4_mqt.py,1,0.1087666993175448,0.1084010026431174
tsp_indep_4_mqt.py,2,0.12383108193010058,0.12298250450169493
pe_6_vq.py,1,0.27404424886982837,0.26781095139688954
pe_6_vq.py,2,0.21872313219457834,0.21517475138123826
kickback_7_vq.py,1,0.00813647772197923,0.008136432618901991
kickback_7_vq.py,2,0.007244256953233053,0.007244225131212007
qwalk-noancilla_3_mqt.py,1,0.17686097193798073,0.17622331246245038
qwalk-noancilla_3_mqt.py,2,0.09549813286499843,0.09531145437245106
grover-v-chain_4_mqt.py,1,0.15866106437735192,0.1580018655984205
grover-v-chain_4_mqt.py,2,0.1280528858365045,0.12777470547200542
bv_4_vq.py,1,0.7632279487712695,0.7032613838525359
bv_4_vq.py,2,0.12380594220495146,0.12208178702513026
qft_3_mqt.py,1,0.10544947399167129,0.10529254398552437
qft_3_mqt.py,2,0.24262649050911242,0.24052747566750088
dj_indep_4_mqt.py,1,0.17282257986158825,0.1697989645674149
dj_indep_4_mqt.py,2,0.162475299114434,0.15977927913925238
simon_vq.py,1,0.06775442041935655,0.06771232661763596
simon_vq.py,2,0.016297944177855402,0.016297181643868196
qft_6_mqt.py,1,0.10641634436939895,0.10614886257103535
qft_6_mqt.py,2,0.15523897111477336,0.15429913211301463
vqe_indep_4_mqt.py,1,0.08932388263817445,0.08857657741464782
vqe_indep_4_mqt.py,2,0.13002057324985872,0.127822528443668
3_17tc_vq.py,1,0.12092621323123656,0.12018331654214415
3_17tc_vq.py,2,0.11936054751663447,0.11816222092457708
qwalk-v-chain_5_mqt.py,1,0.21754996400644955,0.2148564034427068
qwalk-v-chain_5_mqt.py,2,0.10850485343676561,0.10802887778340639
grover-noancilla_3_mqt.py,1,0.09888766186028096,0.09823470659668936
grover-noancilla_3_mqt.py,2,0.21267551605198445,0.2066467614326161
qft_4_mqt.py,1,0.17382772103417726,0.17291757442049924
qft_4_mqt.py,2,0.17241319644827752,0.17149277119959966
grover-v-chain_3_mqt.py,1,0.15100052493020316,0.14940729407426262
grover-v-chain_3_mqt.py,2,0.21382658618523678,0.20714958944602427
bv_5_vq.py,1,0.6524159005006762,0.6131173051414048
bv_5_vq.py,2,0.16051681153320213,0.1577332988275419
shor_mod15_mqt.py,1,0.12015026136389556,0.11169549452960795
shor_mod15_mqt.py,2,0.17967642864028435,0.1780114645811223
qft_2_mqt.py,1,0.07801788242435281,0.07797378086792041
qft_2_mqt.py,2,0.11119009966673601,0.11105285928805303
grover_9_vq.py,1,0.31314863708019336,0.28439695618316596
grover_9_vq.py,2,0.36493922132809714,0.32432991699181185
qft_3_vq.py,1,0.11330201562838367,0.1130239134331606
qft_3_vq.py,2,0.11948933244268828,0.11915913716241103
